speak_repeat,PP1-MATH-X.55_Superhero_Math_Power_Sum_10,Say out loud clearly: FOUR PLUS FOUR EQUALS EIGHT SUPERHERO STARS!,speak_sp1.webp,audio_sp10.mp3,1,Four Plus Four Equals Eight Superhero Stars,,,,,,Four Plus Four Equals Eight Superhero Stars,,,,,,,
speak_repeat,PP1-MATH-X.55_Superhero_Math_Power_Sum_10,Say out loud clearly: EIGHT PLUS TWO EQUALS TEN SUPERHERO POWER!,speak_sp2.webp,audio_sp11.mp3,1,Eight Plus Two Equals Ten Superhero Power,,,,,,Eight Plus Two Equals Ten Superhero Power,,,,,,,
matching,PP1-MATH-X.55_Superhero_Math_Power_Sum_10,Match superhero additions!,,,1,,,,,,,,4+4,8,5+5,10,6+3,9
matching,PP1-MATH-X.55_Superhero_Math_Power_Sum_10,Match power sums!,,,1,,,,,,,,7+2,9,3+4,7,8+2,10
multiple_choice,PP1-MATH-X.56_Underwater_Fish_Counting_16_to_20,How many colorful ocean fish swim in the reef?,ufc_q1.webp,audio_uf1.mp3,1,16,14,12,,,1,,,,,,,
multiple_choice,PP1-MATH-X.56_Underwater_Fish_Counting_16_to_20,Count ocean fish: 16 17... what number comes next?,ufc_q2.webp,audio_uf2.mp3,1,18,19,20,,,1,,,,,,,
multiple_choice,PP1-MATH-X.56_Underwater_Fish_Counting_16_to_20,What number comes right after 18 fish underwater?,ufc_q3.webp,audio_uf3.mp3,1,19,17,20,,,1,,,,,,,
multiple_choice,PP1-MATH-X.56_Underwater_Fish_Counting_16_to_20,What is the highest count of ocean fish on the reef?,ufc_q4.webp,audio_uf4.mp3,1,20,15,18,,,1,,,,,,,
multiple_choice,PP1-MATH-X.56_Underwater_Fish_Counting_16_to_20,What number comes between 16 and 18 fish?,ufc_q5.webp,audio_uf5.mp3,1,17,15,19,,,1,,,,,,,
multiple_choice,PP1-MATH-X.56_Underwater_Fish_Counting_16_to_20,Count sea bubbles: 18 19... what comes next?,ufc_q6.webp,audio_uf6.mp3,1,20,17,16,,,1,,,,,,,
count_objects,PP1-MATH-X.56_Underwater_Fish_Counting_16_to_20,Count 16 blue reef fish swimming together!,ufc_count1.webp,audio_uf7.mp3,1,16,14,17,,🐟,16,,,,,,,
count_objects,PP1-MATH-X.56_Underwater_Fish_Counting_16_to_20,Count 18 yellow ocean fish underwater!,ufc_count2.webp,audio_uf8.mp3,1,18,16,20,,🐠,18,,,,,,,
count_objects,PP1-MATH-X.56_Underwater_Fish_Counting_16_to_20,Count 20 sea bubbles rising to the surface!,ufc_count3.webp,audio_uf9.mp3,1,20,18,19,,🫧,20,,,,,,,
speak_repeat,PP1-MATH-X.56_Underwater_Fish_Counting_16_to_20,Say out loud clearly: UNDERWATER FISH COUNTING SIXTEEN TO TWENTY!,speak_uf1.webp,audio_uf10.mp3,1,Underwater Fish Counting Sixteen To Twenty,,,,,,Underwater Fish Counting Sixteen To Twenty,,,,,,,
speak_repeat,PP1-MATH-X.56_Underwater_Fish_Counting_16_to_20,Say out loud clearly: EIGHTEEN NINETEEN TWENTY SWIMMING FISH!,speak_uf2.webp,audio_uf11.mp3,1,Eighteen Nineteen Twenty Swimming Fish,,,,,,Eighteen Nineteen Twenty Swimming Fish,,,,,,,
matching,PP1-MATH-X.56_Underwater_Fish_Counting_16_to_20,Match ocean fish counts!,,,1,,,,,,,,16,16,17,17,18,18
matching,PP1-MATH-X.56_Underwater_Fish_Counting_16_to_20,Match reef numbers!,,,1,,,,,,,,18,18,19,19,20,20
multiple_choice,PP1-MATH-X.57_Underwater_Pearl_Addition,4 ocean pearls plus 3 ocean pearls equals...?,upa_q1.webp,audio_up1.mp3,1,7,4,6,,,1,,,,,,,
multiple_choice,PP1-MATH-X.57_Underwater_Pearl_Addition,5 shiny pearls plus 5 shiny pearls equals...?,upa_q2.webp,audio_up2.mp3,1,10,8,9,,,1,,,,,,,
multiple_choice,PP1-MATH-X.57_Underwater_Pearl_Addition,6 ocean pearls plus 2 pearls equals...?,upa_q3.webp,audio_up3.mp3,1,8,6,7,,,1,,,,,,,
multiple_choice,PP1-MATH-X.57_Underwater_Pearl_Addition,3 pearls in shell plus 3 pearls in shell equals...?,upa_q4.webp,audio_up4.mp3,1,6,3,5,,,1,,,,,,,
multiple_choice,PP1-MATH-X.57_Underwater_Pearl_Addition,7 pearls plus 2 pearls equals...?,upa_q5.webp,audio_up5.mp3,1,9,7,8,,,1,,,,,,,
multiple_choice,PP1-MATH-X.57_Underwater_Pearl_Addition,1 pearl plus 8 pearls equals...?,upa_q6.webp,audio_up6.mp3,1,9,8,10,,,1,,,,,,,
count_objects,PP1-MATH-X.57_Underwater_Pearl_Addition,Count 7 total shiny ocean pearls!,upa_count1.webp,audio_up7.mp3,1,7,5,8,,🦪,7,,,,,,,
count_objects,PP1-MATH-X.57_Underwater_Pearl_Addition,Count 10 total ocean pearls in clam shells!,upa_count2.webp,audio_up8.mp3,1,10,8,9,,🦪,10,,,,,,,
count_objects,PP1-MATH-X.57_Underwater_Pearl_Addition,Count 8 total glowing underwater pearls!,upa_count3.webp,audio_up9.mp3,1,8,6,9,,⚪,8,,,,,,,
speak_repeat,PP1-MATH-X.57_Underwater_Pearl_Addition,Say out loud clearly: FOUR PEARLS PLUS THREE PEARLS EQUALS SEVEN PEARLS!,speak_up1.webp,audio_up10.mp3,1,Four Pearls Plus Three Pearls Equals Seven Pearls,,,,,,Four Pearls Plus Three Pearls Equals Seven Pearls,,,,,,,
speak_repeat,PP1-MATH-X.57_Underwater_Pearl_Addition,Say out loud clearly: FIVE PLUS FIVE EQUALS TEN SHINY PEARLS!,speak_up2.webp,audio_up11.mp3,1,Five Plus Five Equals Ten Shiny Pearls,,,,,,Five Plus Five Equals Ten Shiny Pearls,,,,,,,
matching,PP1-MATH-X.57_Underwater_Pearl_Addition,Match pearl additions!,,,1,,,,,,,,4+3,7,5+5,10,6+2,8
matching,PP1-MATH-X.57_Underwater_Pearl_Addition,Match pearl sums!,,,1,,,,,,,,3+3,6,7+2,9,1+8,9
multiple_choice,PP1-MATH-X.58_Safari_Animal_Count_Showdown,How many total safari animals are in the big herd?,sac_q1.webp,audio_sa1.mp3,1,15,12,10,,,1,,,,,,,
multiple_choice,PP1-MATH-X.58_Safari_Animal_Count_Showdown,Count safari animals: 18 19... what number comes next?,sac_q2.webp,audio_sa2.mp3,1,20,17,16,,,1,,,,,,,
multiple_choice,PP1-MATH-X.58_Safari_Animal_Count_Showdown,What number comes right before 17 safari zebras?,sac_q3.webp,audio_sa3.mp3,1,16,15,18,,,1,,,,,,,
multiple_choice,PP1-MATH-X.58_Safari_Animal_Count_Showdown,Which is MORE: 12 safari lions or 18 safari lions?,sac_q4.webp,audio_sa4.mp3,1,18,12,SAME,,,1,,,,,,,
multiple_choice,PP1-MATH-X.58_Safari_Animal_Count_Showdown,Which is FEWER: 5 elephants or 15 elephants?,sac_q5.webp,audio_sa5.mp3,1,5,15,SAME,,,1,,,,,,,
multiple_choice,PP1-MATH-X.58_Safari_Animal_Count_Showdown,What number comes between 13 and 15 giraffes?,sac_q6.webp,audio_sa6.mp3,1,14,12,16,,,1,,,,,,,
count_objects,PP1-MATH-X.58_Safari_Animal_Count_Showdown,Count 15 safari zebras on the plain!,sac_count1.webp,audio_sa7.mp3,1,15,12,18,,🦓,15,,,,,,,
count_objects,PP1-MATH-X.58_Safari_Animal_Count_Showdown,Count 18 safari elephants walking together!,sac_count2.webp,audio_sa8.mp3,1,18,15,20,,🐘,18,,,,,,,
count_objects,PP1-MATH-X.58_Safari_Animal_Count_Showdown,Count 20 safari lions in the showdown!,sac_count3.webp,audio_sa9.mp3,1,20,18,19,,🦁,20,,,,,,,
speak_repeat,PP1-MATH-X.58_Safari_Animal_Count_Showdown,Say out loud clearly: SAFARI ANIMAL COUNT SHOWDOWN UP TO TWENTY!,speak_sa1.webp,audio_sa10.mp3,1,Safari Animal Count Showdown Up To Twenty,,,,,,Safari Animal Count Showdown Up To Twenty,,,,,,,
speak_repeat,PP1-MATH-X.58_Safari_Animal_Count_Showdown,Say out loud clearly: EIGHTEEN ELEPHANTS AND TWENTY LIONS!,speak_sa2.webp,audio_sa11.mp3,1,Eighteen Elephants And Twenty Lions,,,,,,Eighteen Elephants And Twenty Lions,,,,,,,
matching,PP1-MATH-X.58_Safari_Animal_Count_Showdown,Match safari animal counts!,,,1,,,,,,,,Zebras 🦓,15,Elephants 🐘,18,Lions 🦁,20
matching,PP1-MATH-X.58_Safari_Animal_Count_Showdown,Match showdown numbers!,,,1,,,,,,,,14,14,16,16,19,19
multiple_choice,PP1-MATH-X.59_Safari_Fruit_Market_Math,An apple costs 5 KES. You give a 5 KES coin. Is that exact pay?,sfm_q1.webp,audio_sm1.mp3,1,YES,NO,NEVER,,,1,,,,,,,
multiple_choice,PP1-MATH-X.59_Safari_Fruit_Market_Math,A banana costs 10 KES. Which coin pays for it?,sfm_q2.webp,audio_sm2.mp3,1,10 KES,1 KES,5 KES,,,1,,,,,,,
multiple_choice,PP1-MATH-X.59_Safari_Fruit_Market_Math,You buy 1 orange for 5 KES and 1 mango for 5 KES. Total cost?,sfm_q3.webp,audio_sm3.mp3,1,10 KES,5 KES,20 KES,,,1,,,,,,,
multiple_choice,PP1-MATH-X.59_Safari_Fruit_Market_Math,What coin has value 20 in Kenya?,sfm_q4.webp,audio_sm4.mp3,1,20 KES,5 KES,1 KES,,,1,,,,,,,
multiple_choice,PP1-MATH-X.59_Safari_Fruit_Market_Math,If you have 10 KES and buy fruit for 5 KES, how much is left?,sfm_q5.webp,audio_sm5.mp3,1,5 KES,10 KES,0 KES,,,1,,,,,,,
multiple_choice,PP1-MATH-X.59_Safari_Fruit_Market_Math,What currency do we use at the safari fruit market?,sfm_q6.webp,audio_sm6.mp3,1,KES,USD,EUR,,,1,,,,,,,
count_objects,PP1-MATH-X.59_Safari_Fruit_Market_Math,Count 5 safari market apples!,sfm_count1.webp,audio_sm7.mp3,1,5,3,4,,🍎,5,,,,,,,
count_objects,PP1-MATH-X.59_Safari_Fruit_Market_Math,Count 4 safari shilling coins!,sfm_count2.webp,audio_sm8.mp3,1,4,2,5,,🪙,4,,,,,,,
count_objects,PP1-MATH-X.59_Safari_Fruit_Market_Math,Count 3 yellow market bananas!,sfm_count3.webp,audio_sm9.mp3,1,3,1,5,,🍌,3,,,,,,,
speak_repeat,PP1-MATH-X.59_Safari_Fruit_Market_Math,Say out loud clearly: SAFARI FRUIT MARKET MATH WITH SHILLINGS!,speak_sm1.webp,audio_sm10.mp3,1,Safari Fruit Market Math With Shillings,,,,,,Safari Fruit Market Math With Shillings,,,,,,,
speak_repeat,PP1-MATH-X.59_Safari_Fruit_Market_Math,Say out loud clearly: FIVE KES PLUS FIVE KES EQUALS TEN KES!,speak_sm2.webp,audio_sm11.mp3,1,Five KES Plus Five KES Equals Ten KES,,,,,,Five KES Plus Five KES Equals Ten KES,,,,,,,
matching,PP1-MATH-X.59_Safari_Fruit_Market_Math,Match market fruit prices!,,,1,,,,,,,,Apple 🍎,5 KES,Banana 🍌,10 KES,Orange 🍊,5 KES
matching,PP1-MATH-X.59_Safari_Fruit_Market_Math,Match shilling values!,,,1,,,,,,,,5,5 KES,10,10 KES,20,20 KES
multiple_choice,PP1-MATH-X.60_Nursery_Math_Song_Singalong,Singalong: 1 2 3 4 5... once I caught a fish alive! What number comes next?,nms_q1.webp,audio_ns1.mp3,1,6,5,7,,,1,,,,,,,
multiple_choice,PP1-MATH-X.60_Nursery_Math_Song_Singalong,In the math song, what 3D shape is round like a ball?,nms_q2.webp,audio_ns2.mp3,1,SPHERE,CUBE,CONE,,,1,,,,,,,
multiple_choice,PP1-MATH-X.60_Nursery_Math_Song_Singalong,In the math song, what 3D shape is a square box?,nms_q3.webp,audio_ns3.mp3,1,CUBE,SPHERE,CYLINDER,,,1,,,,,,,
multiple_choice,PP1-MATH-X.60_Nursery_Math_Song_Singalong,Singalong: 5 plus 5 equals...?,nms_q4.webp,audio_ns4.mp3,1,10,5,8,,,1,,,,,,,
multiple_choice,PP1-MATH-X.60_Nursery_Math_Song_Singalong,In the math song, what position is above the sky?,nms_q5.webp,audio_ns5.mp3,1,ABOVE,BELOW,INSIDE,,,1,,,,,,,
multiple_choice,PP1-MATH-X.60_Nursery_Math_Song_Singalong,We sing and learn math every day from 0 to...?,nms_q6.webp,audio_ns6.mp3,1,20,10,5,,,1,,,,,,,
count_objects,PP1-MATH-X.60_Nursery_Math_Song_Singalong,Count 5 musical notes in the math singalong!,nms_count1.webp,audio_ns7.mp3,1,5,3,4,,🎵,5,,,,,,,
count_objects,PP1-MATH-X.60_Nursery_Math_Song_Singalong,Count 4 happy singing kids!,nms_count2.webp,audio_ns8.mp3,1,4,2,5,,😃,4,,,,,,,
count_objects,PP1-MATH-X.60_Nursery_Math_Song_Singalong,Count 3 star trophies for math masters!,nms_count3.webp,audio_ns9.mp3,1,3,1,4,,🏆,3,,,,,,,
speak_repeat,PP1-MATH-X.60_Nursery_Math_Song_Singalong,Say out loud clearly: NURSERY MATH SONG SINGALONG REVIEW!,speak_ns1.webp,audio_ns10.mp3,1,Nursery Math Song Singalong Review,,,,,,Nursery Math Song Singalong Review,,,,,,,
speak_repeat,PP1-MATH-X.60_Nursery_Math_Song_Singalong,Say out loud clearly: MATH IS FUN FOR EVERYONE!,speak_ns2.webp,audio_ns11.mp3,1,Math Is Fun For Everyone,,,,,,Math Is Fun For Everyone,,,,,,,
matching,PP1-MATH-X.60_Nursery_Math_Song_Singalong,Match singalong math review items!,,,1,,,,,,,,Numbers,20,Shapes,SPHERE,Sum,10
matching,PP1-MATH-X.60_Nursery_Math_Song_Singalong,Match math song symbols!,,,1,,,,,,,,Music 🎵,SONG,Star ⭐,MASTER,Trophy 🏆,WINNER




question_type,lesson_title,prompt,prompt_image,prompt_audio,correct_answer,option_1,option_2,option_3,option_4,count_emoji_or_image,target_count,target_word,pair_1_left,pair_1_right,pair_2_left,pair_2_right,pair_3_left,pair_3_right
multiple_choice,PP1-MATH-X.61_Number_Line_Mastery_0_to_20,What number comes right after 16 on the number line?,nlm_q1.webp,audio_nl1.mp3,1,17,15,18,,,1,,,,,,,
multiple_choice,PP1-MATH-X.61_Number_Line_Mastery_0_to_20,What number comes right before 20?,nlm_q2.webp,audio_nl2.mp3,1,19,18,17,,,1,,,,,,,
multiple_choice,PP1-MATH-X.61_Number_Line_Mastery_0_to_20,What number is between 11 and 13?,nlm_q3.webp,audio_nl3.mp3,1,12,10,14,,,1,,,,,,,
multiple_choice,PP1-MATH-X.61_Number_Line_Mastery_0_to_20,Count forward on the line: 7 8 9... what is next?,nlm_q4.webp,audio_nl4.mp3,1,10,6,11,,,1,,,,,,,
multiple_choice,PP1-MATH-X.61_Number_Line_Mastery_0_to_20,What is the first number on the number line?,nlm_q5.webp,audio_nl5.mp3,1,0,1,2,,,1,,,,,,,
multiple_choice,PP1-MATH-X.61_Number_Line_Mastery_0_to_20,What number comes right after 4?,nlm_q6.webp,audio_nl6.mp3,1,5,3,6,,,1,,,,,,,
count_objects,PP1-MATH-X.61_Number_Line_Mastery_0_to_20,Count 14 flags along the number line track!,nlm_count1.webp,audio_nl7.mp3,1,14,12,15,,🚩,14,,,,,,,
count_objects,PP1-MATH-X.61_Number_Line_Mastery_0_to_20,Count 18 paw prints moving forward!,nlm_count2.webp,audio_nl8.mp3,1,18,16,19,,🐾,18,,,,,,,
count_objects,PP1-MATH-X.61_Number_Line_Mastery_0_to_20,Count 20 track markers on the full line!,nlm_count3.webp,audio_nl9.mp3,1,20,17,19,,📍,20,,,,,,,
speak_repeat,PP1-MATH-X.61_Number_Line_Mastery_0_to_20,Say out loud clearly: SEVENTEEN COMES AFTER SIXTEEN!,speak_nl1.webp,audio_nl10.mp3,1,Seventeen Comes After Sixteen,,,,,,Seventeen Comes After Sixteen,,,,,,,
speak_repeat,PP1-MATH-X.61_Number_Line_Mastery_0_to_20,Say out loud clearly: NINETEEN COMES BEFORE TWENTY!,speak_nl2.webp,audio_nl11.mp3,1,Nineteen Comes Before Twenty,,,,,,Nineteen Comes Before Twenty,,,,,,,
matching,PP1-MATH-X.61_Number_Line_Mastery_0_to_20,Match number line neighbors!,,,1,,,,,,,,After 12,13,Before 20,19,After 0,1
matching,PP1-MATH-X.61_Number_Line_Mastery_0_to_20,Match line track positions!,,,1,,,,,,,,14,14,15,15,18,18
multiple_choice,PP1-MATH-X.62_Addition_Safari_Sum_to_10,4 safari lions plus 3 safari lions equals how many?,asa_q1.webp,audio_as1.mp3,1,7,6,8,,,1,,,,,,,
multiple_choice,PP1-MATH-X.62_Addition_Safari_Sum_to_10,5 zebras plus 5 zebras equals...?,asa_q2.webp,audio_as2.mp3,1,10,8,9,,,1,,,,,,,
multiple_choice,PP1-MATH-X.62_Addition_Safari_Sum_to_10,6 giraffes plus 2 giraffes equals...?,asa_q3.webp,audio_as3.mp3,1,8,6,7,,,1,,,,,,,
multiple_choice,PP1-MATH-X.62_Addition_Safari_Sum_to_10,2 elephants plus 4 elephants equals...?,asa_q4.webp,audio_as4.mp3,1,6,5,7,,,1,,,,,,,
multiple_choice,PP1-MATH-X.62_Addition_Safari_Sum_to_10,1 rhino plus 8 rhinos equals...?,asa_q5.webp,audio_as5.mp3,1,9,7,10,,,1,,,,,,,
multiple_choice,PP1-MATH-X.62_Addition_Safari_Sum_to_10,3 hippo friends plus 2 hippo friends equals...?,asa_q6.webp,audio_as6.mp3,1,5,4,6,,,1,,,,,,,
count_objects,PP1-MATH-X.62_Addition_Safari_Sum_to_10,Count 7 total safari lions after adding!,asa_count1.webp,audio_as7.mp3,1,7,5,8,,🦁,7,,,,,,,
count_objects,PP1-MATH-X.62_Addition_Safari_Sum_to_10,Count 10 total zebras in the safari herd!,asa_count2.webp,audio_as8.mp3,1,10,8,9,,🦓,10,,,,,,,
count_objects,PP1-MATH-X.62_Addition_Safari_Sum_to_10,Count 8 total giraffes by the tree!,asa_count3.webp,audio_as9.mp3,1,8,6,9,,🦒,8,,,,,,,
speak_repeat,PP1-MATH-X.62_Addition_Safari_Sum_to_10,Say out loud clearly: FOUR LIONS PLUS THREE LIONS EQUALS SEVEN!,speak_as1.webp,audio_as10.mp3,1,Four Lions Plus Three Lions Equals Seven,,,,,,Four Lions Plus Three Lions Equals Seven,,,,,,,
speak_repeat,PP1-MATH-X.62_Addition_Safari_Sum_to_10,Say out loud clearly: FIVE PLUS FIVE EQUALS TEN SAFARI ANIMALS!,speak_as2.webp,audio_as11.mp3,1,Five Plus Five Equals Ten Safari Animals,,,,,,Five Plus Five Equals Ten Safari Animals,,,,,,,
matching,PP1-MATH-X.62_Addition_Safari_Sum_to_10,Match safari animal additions!,,,1,,,,,,,,4+3,7,5+5,10,6+2,8
matching,PP1-MATH-X.62_Addition_Safari_Sum_to_10,Match animal sums!,,,1,,,,,,,,2+4,6,1+8,9,3+2,5
multiple_choice,PP1-MATH-X.63_3D_Shape_Detective_Challenge,The detective finds a round ball item. What 3D shape is it?,sdt_q1.webp,audio_sd1.mp3,1,SPHERE,CUBE,CONE,,,1,,,,,,,
multiple_choice,PP1-MATH-X.63_3D_Shape_Detective_Challenge,The detective finds a square box item. What 3D shape is it?,sdt_q2.webp,audio_sd2.mp3,1,CUBE,SPHERE,CYLINDER,,,1,,,,,,,
multiple_choice,PP1-MATH-X.63_3D_Shape_Detective_Challenge,The detective finds a party hat item. What 3D shape is it?,sdt_q3.webp,audio_sd3.mp3,1,CONE,CYLINDER,CUBE,,,1,,,,,,,
multiple_choice,PP1-MATH-X.63_3D_Shape_Detective_Challenge,The detective finds a soup can item. What 3D shape is it?,sdt_q4.webp,audio_sd4.mp3,1,CYLINDER,SPHERE,CONE,,,1,,,,,,,
multiple_choice,PP1-MATH-X.63_3D_Shape_Detective_Challenge,Which 3D shape has flat square faces all over?,sdt_q5.webp,audio_sd5.mp3,1,CUBE,CONE,SPHERE,,,1,,,,,,,
multiple_choice,PP1-MATH-X.63_3D_Shape_Detective_Challenge,Which 3D shape rolls smoothly in every direction?,sdt_q6.webp,audio_sd6.mp3,1,SPHERE,CUBE,BOX,,,1,,,,,,,
count_objects,PP1-MATH-X.63_3D_Shape_Detective_Challenge,Count 4 sphere evidence balls!,sdt_count1.webp,audio_sd7.mp3,1,4,2,5,,⚽,4,,,,,,,
count_objects,PP1-MATH-X.63_3D_Shape_Detective_Challenge,Count 3 cube evidence boxes!,sdt_count2.webp,audio_sd8.mp3,1,3,1,4,,📦,3,,,,,,,
count_objects,PP1-MATH-X.63_3D_Shape_Detective_Challenge,Count 2 cylinder evidence cans!,sdt_count3.webp,audio_sd9.mp3,1,2,1,3,,🥫,2,,,,,,,
speak_repeat,PP1-MATH-X.63_3D_Shape_Detective_Challenge,Say out loud clearly: 3D SHAPE DETECTIVE SPHERE CUBE CONE CYLINDER!,speak_sd1.webp,audio_sd10.mp3,1,3D Shape Detective Sphere Cube Cone Cylinder,,,,,,3D Shape Detective Sphere Cube Cone Cylinder,,,,,,,
speak_repeat,PP1-MATH-X.63_3D_Shape_Detective_Challenge,Say out loud clearly: BALLS ARE SPHERES AND CANS ARE CYLINDERS!,speak_sd2.webp,audio_sd11.mp3,1,Balls Are Spheres And Cans Are Cylinders,,,,,,Balls Are Spheres And Cans Are Cylinders,,,,,,,
matching,PP1-MATH-X.63_3D_Shape_Detective_Challenge,Match detective clue items to shapes!,,,1,,,,,,,,Ball ⚽,SPHERE,Box 📦,CUBE,Hat 🎉,CONE
matching,PP1-MATH-X.63_3D_Shape_Detective_Challenge,Match 3D shapes to real items!,,,1,,,,,,,,Can 🥫,CYLINDER,Dice 🎲,CUBE,Globe 🌍,SPHERE
multiple_choice,PP1-MATH-X.64_Pattern_Master_Rule_Breaker,Red Blue Green Red Blue Green... What color comes next?,pmr_q1.webp,audio_pr1.mp3,1,RED,BLUE,GREEN,,,1,,,,,,,
multiple_choice,PP1-MATH-X.64_Pattern_Master_Rule_Breaker,Star Star Moon Moon... Star Star... What symbol comes next?,pmr_q2.webp,audio_pr2.mp3,1,MOON,STAR,SUN,,,1,,,,,,,
multiple_choice,PP1-MATH-X.64_Pattern_Master_Rule_Breaker,In pattern Red Blue Green Red Blue Green, what is the pattern rule?,pmr_q3.webp,audio_pr3.mp3,1,ABC,AABB,AB,,,1,,,,,,,
multiple_choice,PP1-MATH-X.64_Pattern_Master_Rule_Breaker,In pattern Star Star Moon Moon, what is the pattern rule?,pmr_q4.webp,audio_pr4.mp3,1,AABB,ABC,AB,,,1,,,,,,,
multiple_choice,PP1-MATH-X.64_Pattern_Master_Rule_Breaker,Which sequence breaks the ABC pattern rule: Red Blue Green or Red Red Blue?,pmr_q5.webp,audio_pr5.mp3,1,RED RED BLUE,RED BLUE GREEN,NONE,,,1,,,,,,,
multiple_choice,PP1-MATH-X.64_Pattern_Master_Rule_Breaker,Star Star Moon... What is missing to fix the AABB pattern?,pmr_q6.webp,audio_pr6.mp3,1,MOON,STAR,SUN,,,1,,,,,,,
count_objects,PP1-MATH-X.64_Pattern_Master_Rule_Breaker,Count 6 items in two full ABC pattern sets!,pmr_count1.webp,audio_pr7.mp3,1,6,3,5,,📿,6,,,,,,,
count_objects,PP1-MATH-X.64_Pattern_Master_Rule_Breaker,Count 4 items in one AABB pattern set!,pmr_count2.webp,audio_pr8.mp3,1,4,2,5,,🧱,4,,,,,,,
count_objects,PP1-MATH-X.64_Pattern_Master_Rule_Breaker,Count 3 star tiles in the pattern line!,pmr_count3.webp,audio_pr9.mp3,1,3,1,4,,⭐,3,,,,,,,
speak_repeat,PP1-MATH-X.64_Pattern_Master_Rule_Breaker,Say out loud clearly: PATTERN MASTER FIXES THE RULE BREAKERS!,speak_pr1.webp,audio_pr10.mp3,1,Pattern Master Fixes The Rule Breakers,,,,,,Pattern Master Fixes The Rule Breakers,,,,,,,
speak_repeat,PP1-MATH-X.64_Pattern_Master_Rule_Breaker,Say out loud clearly: ABC AND AABB PATTERNS REPEAT IN ORDER!,speak_pr2.webp,audio_pr11.mp3,1,ABC And AABB Patterns Repeat In Order,,,,,,ABC And AABB Patterns Repeat In Order,,,,,,,
matching,PP1-MATH-X.64_Pattern_Master_Rule_Breaker,Match pattern rules!,,,1,,,,,,,,Red Blue Green,ABC,Star Star Moon Moon,AABB,Red Blue,AB
matching,PP1-MATH-X.64_Pattern_Master_Rule_Breaker,Match rule breaker items!,,,1,,,,,,,,A,1,B,2,C,3
multiple_choice,PP1-MATH-X.65_Measurement_Balance_Scale_Quest,An elephant on one side and a feather on the other. The elephant is...?,bsq_q1.webp,audio_bs1.mp3,1,HEAVY,LIGHT,SHORT,,,1,,,,,,,
multiple_choice,PP1-MATH-X.65_Measurement_Balance_Scale_Quest,An elephant on one side and a feather on the other. The feather is...?,bsq_q2.webp,audio_bs2.mp3,1,LIGHT,HEAVY,TALL,,,1,,,,,,,
multiple_choice,PP1-MATH-X.65_Measurement_Balance_Scale_Quest,When two blocks balance straight and even, their weight is...?,bsq_q3.webp,audio_bs3.mp3,1,SAME,DIFFERENT,EMPTY,,,1,,,,,,,
multiple_choice,PP1-MATH-X.65_Measurement_Balance_Scale_Quest,When one side tips way down on the scale, that side is...?,bsq_q4.webp,audio_bs4.mp3,1,HEAVY,LIGHT,FULL,,,1,,,,,,,
multiple_choice,PP1-MATH-X.65_Measurement_Balance_Scale_Quest,Which is HEAVY: a boulder rock or a dry leaf?,bsq_q5.webp,audio_bs5.mp3,1,BOULDER,LEAF,SAME,,,1,,,,,,,
multiple_choice,PP1-MATH-X.65_Measurement_Balance_Scale_Quest,Which is LIGHT: a paper bird or a iron chest?,bsq_q6.webp,audio_bs6.mp3,1,PAPER BIRD,CHEST,SAME,,,1,,,,,,,
count_objects,PP1-MATH-X.65_Measurement_Balance_Scale_Quest,Count 3 balance scales on the quest!,bsq_count1.webp,audio_bs7.mp3,1,3,1,4,,⚖️,3,,,,,,,
count_objects,PP1-MATH-X.65_Measurement_Balance_Scale_Quest,Count 2 heavy boulders on the scale!,bsq_count2.webp,audio_bs8.mp3,1,2,1,5,,🪨,2,,,,,,,
count_objects,PP1-MATH-X.65_Measurement_Balance_Scale_Quest,Count 5 light floating feathers!,bsq_count3.webp,audio_bs9.mp3,1,5,3,4,,🪶,5,,,,,,,
speak_repeat,PP1-MATH-X.65_Measurement_Balance_Scale_Quest,Say out loud clearly: BALANCE SCALE MEASURES HEAVY AND LIGHT!,speak_bs1.webp,audio_bs10.mp3,1,Balance Scale Measures Heavy And Light,,,,,,Balance Scale Measures Heavy And Light,,,,,,,
speak_repeat,PP1-MATH-X.65_Measurement_Balance_Scale_Quest,Say out loud clearly: EQUAL WEIGHTS BALANCE EVEN AND STRAIGHT!,speak_bs2.webp,audio_bs11.mp3,1,Equal Weights Balance Even And Straight,,,,,,Equal Weights Balance Even And Straight,,,,,,,
matching,PP1-MATH-X.65_Measurement_Balance_Scale_Quest,Match items to weight!,,,1,,,,,,,,Boulder 🪨,HEAVY,Feather 🪶,LIGHT,Elephant 🐘,HEAVY
matching,PP1-MATH-X.65_Measurement_Balance_Scale_Quest,Match scale states!,,,1,,,,,,,,Level,SAME,Tipped,DIFFERENT,Heavy,HEAVY
multiple_choice,PP1-MATH-X.66_Spatial_Compass_Direction_Explorer,Which direction is the leader walking at the front of the trail?,cde_q1.webp,audio_cd1.mp3,1,FRONT,BEHIND,LEFT,,,1,,,,,,,
multiple_choice,PP1-MATH-X.66_Spatial_Compass_Direction_Explorer,Which direction is the explorer following at the back?,cde_q2.webp,audio_cd2.mp3,1,BEHIND,FRONT,RIGHT,,,1,,,,,,,
